"state","county","checklists","totalSpSeen","modeledTotal","speciesDifference"
"MT","gallatin",23213,292,269.966304690072,0
"MT","garfield",372,202,309.786696625077,107.786696625077
"MT","glacier",7968,298,299.175545909925,1.17554590992501
"MT","golden valley",219,189,313.291341657753,124.291341657753
"MT","granite",590,210,281.734287772772,71.7342877727719
"MT","hill",245,202,296.874015126169,94.8740151261688
"MT","jefferson",6209,236,274.21747172517,38.2174717251702
"MT","judith basin",227,179,288.92984444129,109.92984444129
"MT","lake",4762,282,290.103461761694,8.1034617616944
"MT","lewis and clark",8500,290,293.254954665608,3.25495466560784
"MT","liberty",299,171,295.874515159349,124.874515159349
"MT","lincoln",1409,242,289.013625374111,47.0136253741111
"MT","mccone",369,207,314.679442006963,107.679442006963
"MT","madison",3369,274,274.866348235518,0.866348235517592
"MT","meagher",912,213,271.166609088332,58.1666090883319
"MT","mineral",1783,180,284.957655208744,104.957655208744
"MT","missoula",25560,293,290.103620421204,0
"MT","musselshell",523,214,302.750203280313,88.7502032803129
"MT","park",4228,280,267.960461486124,0
"MT","petroleum",193,197,300.010064865328,103.010064865328
"MT","phillips",2684,318,307.452998847003,0
"MT","pondera",781,213,300.209288055251,87.209288055251
"MT","powder river",183,179,318.945487232165,139.945487232165
"MT","powell",1943,267,277.175653727247,10.1756537272469
"MT","prairie",100,163,314.668884775825,151.668884775825
"MT","ravalli",5899,280,282.755626928376,2.75562692837616
"MT","richland",198,189,312.433748402269,123.433748402269
"MT","roosevelt",298,207,316.177639891666,109.177639891666
"MT","rosebud",349,201,310.255966793498,109.255966793498
"MT","sanders",992,245,286.622230438274,41.6222304382743
"MT","sheridan",1148,265,314.245648850999,49.2456488509994
"MT","silver bow",561,200,281.548241085745,81.5482410857451
"MT","stillwater",868,250,328.135221577921,78.1352215779212
"MT","sweet grass",552,206,283.378468502426,77.3784685024263
"MT","teton",1663,285,300.600222669711,15.6002226697107
"MT","toole",3101,242,294.76191766351,52.7619176635102
"MT","treasure",89,134,308.409561726498,174.409561726498
"MT","valley",4347,303,313.942407950879,10.9424079508786
"MT","wheatland",439,196,303.46208597925,107.46208597925
"MT","wibaux",98,126,317.807567718357,191.807567718357
"MT","yellowstone",5130,294,304.396565478834,10.396565478834
"MT","yellowstone national",NA,NA,251.734488098963,NA
"NE","adams",370,178,302.407857347634,124.407857347634
"NE","antelope",223,229,300.043422962339,71.0434229623393
"NE","arthur",119,139,318.564315441771,179.564315441771
"NE","banner",195,149,332.762265937918,183.762265937918
"NE","blaine",111,146,295.028083974921,149.028083974921
"NE","boone",123,126,296.63748209259,170.63748209259
"NE","box butte",217,163,326.957774874468,163.957774874468
"NE","boyd",113,157,289.773589589177,132.773589589177
"NE","brown",190,199,298.722020708533,99.7220207085334
"NE","buffalo",2675,247,309.86382635677,62.8638263567696
"NE","burt",422,209,294.764930060444,85.7649300604439
"NE","butler",237,211,299.438618904459,88.4386189044593
"NE","cass",1733,247,301.204283874905,54.2042838749049
"NE","cedar",810,245,292.868656127256,47.8686561272564
"NE","chase",253,198,335.254875202456,137.254875202456
"NE","cherry",1010,261,311.766737209173,50.7667372091734
"NE","cheyenne",337,171,328.881081468417,157.881081468417
"NE","clay",343,213,303.718501905556,90.7185019055556
"NE","colfax",231,185,297.295900836865,112.295900836865
"NE","cuming",265,198,293.992787915457,95.9927879154574
"NE","custer",2419,235,302.006063339236,67.0060633392358
"NE","dakota",225,213,292.106385714096,79.1063857140957
"NE","dawes",1060,251,324.313683872725,73.3136838727248
"NE","dawson",1295,216,310.054742254949,94.0547422549492
"NE","deuel",249,161,319.017690319388,158.017690319388
"NE","dixon",1941,262,294.983710935384,32.9837109353843
"NE","dodge",5582,256,297.504612914545,41.5046129145453
"NE","douglas",5874,295,297.296305827374,2.29630582737377
"NE","dundy",394,210,336.331939820313,126.331939820313
"NE","fillmore",148,174,304.020753667163,130.020753667163
"NE","franklin",137,156,302.300577387276,146.300577387276
"NE","frontier",653,210,314.344233404822,104.344233404822
"NE","furnas",182,145,304.880488092481,159.880488092481
"NE","gage",536,204,309.595952602617,105.595952602617
"NE","garden",820,266,325.707005867818,59.7070058678177
"NE","garfield",217,172,294.133019530761,122.133019530761
"NE","gosper",192,163,301.126809099686,138.126809099686
"NE","grant",154,155,319.559416594305,164.559416594305
"NE","greeley",90,137,296.747401860905,159.747401860905
"NE","hall",1939,237,301.584992889426,64.5849928894256
"NE","hamilton",298,189,301.680829823121,112.680829823121
"NE","harlan",364,229,303.168734089528,74.1687340895281
"NE","hayes",227,180,308.996711702813,128.996711702813
"NE","hitchcock",716,194,309.182851360689,115.182851360689
"NE","holt",237,199,294.644361365757,95.6443613657574
"NE","hooker",117,155,299.390451858453,144.390451858453
"NE","howard",154,159,297.235050271302,138.235050271302
"NE","jefferson",308,188,304.625469801332,116.625469801332
"NE","johnson",282,183,299.580694899954,116.580694899954
"NE","kearney",414,188,302.38936478454,114.38936478454
"NE","keith",1834,310,325.158980044748,15.1589800447482
"NE","keya paha",128,147,293.977020422267,146.977020422267
"NE","kimball",444,235,331.276953400978,96.2769534009776
"NE","knox",559,323,302.027316802085,0
"NE","lancaster",12066,326,309.580136534603,0
"NE","lincoln",14376,291,307.846185323137,16.8461853231375
"NE","logan",198,172,300.956782353705,128.956782353705
"NE","loup",386,199,293.648026914579,94.648026914579
"NE","mcpherson",172,149,316.165495372856,167.165495372856
"NE","madison",578,193,294.613297529072,101.613297529072
"NE","merrick",229,174,298.255282661178,124.255282661178
"NE","morrill",495,205,324.886586811226,119.886586811226
"NE","nance",189,174,297.767843366359,123.767843366359
"NE","nemaha",581,232,306.735511134773,74.7355111347725
"NE","nuckolls",352,201,304.3865069771,103.3865069771
"NE","otoe",3182,232,302.8675190721,70.8675190721005
"NE","pawnee",226,192,298.679466253294,106.679466253294
"NE","perkins",420,187,332.989616170597,145.989616170597
"NE","phelps",352,218,303.128207879896,85.1282078798956
"NE","pierce",175,187,294.925655122761,107.925655122761
"NE","platte",1027,250,299.50257119843,49.5025711984296
"NE","polk",99,145,298.682164885667,153.682164885667
"NE","red willow",600,178,309.064606860952,131.064606860952
"NE","richardson",405,225,304.98281334501,79.9828133450099
"NE","rock",172,189,297.867822342178,108.867822342178
"NE","saline",182,171,303.786591240798,132.786591240798
"NE","sarpy",3916,306,297.277991581433,0
"NE","saunders",1697,259,295.717807174346,36.7178071743459
"NE","scotts bluff",2636,284,328.950608204995,44.9506082049946
"NE","seward",1005,244,302.210843331284,58.210843331284
"NE","sheridan",453,226,318.37826384598,92.37826384598
"NE","sherman",180,166,297.212818682861,131.212818682861
"NE","sioux",495,231,323.147213340747,92.1472133407465
"NE","stanton",276,209,293.912497640571,84.9124976405714
"NE","thayer",143,173,306.078848286595,133.078848286595
"NE","thomas",256,190,298.370434872664,108.370434872664
"NE","thurston",102,160,293.915264637904,133.915264637904
"NE","valley",112,155,296.399626306181,141.399626306181
"NE","washington",1125,260,296.501427624487,36.5014276244866
"NE","wayne",346,217,292.808153200841,75.808153200841
"NE","webster",163,177,303.136460504727,126.136460504727
"NE","wheeler",97,171,294.271996105729,123.271996105729
"NE","york",415,202,302.522342022396,100.522342022396
"NV","churchill",3887,289,343.882049000209,54.8820490002091
"NV","clark",29319,414,396.394060783225,0
"NV","douglas",3972,257,301.13907709187,44.1390770918698
"NV","elko",5498,299,314.334419339166,15.3344193391657
"NV","esmeralda",1735,332,335.848130550649,3.84813055064859
"NV","eureka",636,194,309.950212084623,115.950212084623
"NV","humboldt",2889,232,319.832041851288,87.8320418512877
"NV","lander",1575,215,312.580209223494,97.5802092234935
"NV","lincoln",3518,337,378.7639342084,41.7639342084004
"NV","lyon",2879,264,326.619083484005,62.6190834840053
"NV","mineral",638,252,311.657249505012,59.6572495050118
"NV","nye",8655,346,340.39602905639,0
"NV","pershing",675,232,336.477434659011,104.477434659011
"NV","storey",1410,191,302.233203563655,111.233203563655
"NV","washoe",19093,328,336.709987647507,8.70998764750675
"NV","white pine",5814,268,298.179569698626,30.1795696986262
"NV","carson city",NA,NA,291.458573885266,NA
"NH","belknap",2875,250,272.504169032556,22.5041690325565
"NH","carroll",9278,254,259.919783378238,5.91978337823849
"NH","cheshire",15638,265,265.014281013215,0.0142810132147702
"NH","coos",13424,241,254.734060913271,13.7340609132712
"NH","grafton",13429,265,260.321597113194,0
"NH","hillsborough",15271,272,280.836622568696,8.83662256869587
"NH","merrimack",13965,269,276.515320813434,7.51532081343356
"NH","rockingham",30127,384,343.959352709854,0
"NH","strafford",9458,298,297.815058450999,0
"NH","sullivan",6765,235,258.106811371296,23.1068113712963
"NJ","atlantic",23034,370,362.45111105659,0
"NJ","bergen",40026,333,330.98185879954,0
"NJ","burlington",20517,320,326.274270140993,6.27427014099277
"NJ","camden",9796,252,284.139472540039,32.1394725400391
"NJ","cape may",95068,418,374.836142601356,0
"NJ","cumberland",11032,338,353.674694797313,15.6746947973131
"NJ","essex",8192,265,294.621399229944,29.621399229944
"NJ","gloucester",16337,293,289.335877006974,0
"NJ","hudson",10579,314,340.42180166638,26.4218016663801
"NJ","hunterdon",31298,316,300.317380676246,0
"NJ","mercer",26637,289,300.777778791807,11.777778791807
"NJ","middlesex",18197,308,333.513344848508,25.5133448485082
"NJ","monmouth",30468,387,342.417890295171,0
"NJ","morris",27981,293,290.532679174888,0
"NJ","ocean",32725,379,366.901803957447,0
"NJ","passaic",16654,267,280.606652306934,13.6066523069341
"NJ","salem",7015,319,319.594848811238,0.594848811237796
"NJ","somerset",22388,291,298.311603385879,7.31160338587932
"NJ","sussex",13757,303,296.50537411365,0
"NJ","union",8596,263,290.029084647325,27.0290846473251
"NJ","warren",8288,292,295.16152522563,3.1615252256301
"NM","bernalillo",48000,369,353.89091790531,0
"NM","catron",3488,267,335.711705092394,68.7117050923936
"NM","chaves",2958,332,369.910646461669,37.9106464616689
"NM","colfax",3257,320,319.453300329922,0
"NM","curry",1991,306,336.241753536346,30.2417535363465
"NM","de baca",1188,302,346.409549365751,44.4095493657506
"NM","dona ana",9517,377,382.318684458443,5.31868445844316
"NM","eddy",5770,395,380.505431969996,0
"NM","grant",5968,334,371.632854629052,37.6328546290522
"NM","guadalupe",1024,277,355.805588861882,78.8055888618824
"NM","harding",709,242,348.284189111171,106.284189111171
"NM","hidalgo",3583,336,426.955468462469,90.9554684624691
"NM","lea",2182,281,367.490665311287,86.4906653112873
"NM","lincoln",1656,264,361.735500845038,97.7355008450384
"NM","los alamos",25945,280,290.166851157026,10.1668511570262
"NM","luna",1813,270,373.241775610946,103.241775610946
"NM","mckinley",821,240,328.987982340348,88.9879823403481
"NM","mora",2423,282,342.946231898812,60.9462318988124
"NM","otero",3556,321,374.745416143931,53.7454161439313
"NM","quay",1228,277,342.620392641981,65.6203926419813
"NM","rio arriba",4230,294,308.456989210408,14.4569892104077
"NM","roosevelt",4016,345,334.570121395143,0
"NM","sandoval",10836,338,336.108043778457,0
"NM","san juan",2879,317,318.547263419883,1.54726341988317
"NM","san miguel",6605,355,357.483628860634,2.48362886063359
"NM","santa fe",14100,351,325.767837763212,0
"NM","sierra",5008,391,392.20006230822,1.20006230822042
"NM","socorro",17443,405,358.381614829552,0
"NM","taos",6053,260,294.971371280472,34.971371280472
"NM","torrance",2087,277,343.136132379727,66.1361323797265
"NM","union",1897,281,337.143712325978,56.1437123259776
"NM","cibola",1913,285,325.704793068288,40.7047930682876
"NY","albany",23241,289,273.422984145272,0
"NY","allegany",3041,229,270.98873500459,41.9887350045904
"NY","bronx",7449,285,310.799880011579,25.7998800115795
"NY","broome",32728,275,260.616190073903,0
"NY","cattaraugus",8053,246,269.953079637462,23.9530796374624
"NY","cayuga",11910,308,293.497413169442,0
"NY","chautauqua",10046,300,287.023222484459,0
"NY","chemung",17346,244,257.229132262516,13.2291322625163
"NY","chenango",3479,238,265.717132354376,27.7171323543762
"NY","clinton",2846,273,268.573865045197,0
"NY","columbia",8268,263,275.2358493382,12.2358493382004
"NY","cortland",5182,243,258.536957774382,15.536957774382
"NY","delaware",5584,232,252.369903508347,20.3699035083472
"NY","dutchess",25358,284,305.504086506428,21.5040865064277
"NY","erie",29375,326,309.845788362702,0
"NY","essex",12596,274,260.705295610467,0
"NY","franklin",6617,246,269.880410785791,23.8804107857913
"NY","fulton",5061,222,251.935610663909,29.9356106639086
"NY","genesee",8197,295,299.632979667899,4.63297966789929
"NY","greene",7237,270,259.729706717138,0
"NY","hamilton",5578,212,248.439773443585,36.4397734435848
"NY","herkimer",13363,251,258.443422227107,7.44342222710702
"NY","jefferson",15134,306,304.908407776271,0
"NY","kings",42589,352,338.712506169089,0
"NY","lewis",2243,224,287.197887032579,63.1978870325794
"NY","livingston",16945,262,285.362511536477,23.3625115364766
"NY","madison",11539,270,262.43034293613,0
"NY","monroe",69268,343,295.962599079863,0
"NY","montgomery",3429,228,269.549517188699,41.5495171886994
"NY","nassau",42889,367,349.869458981698,0
"NY","new york",54119,316,330.309473077197,14.3094730771974
"NY","niagara",12676,319,314.200215681723,0
"NY","oneida",16287,282,275.932159518982,0
"NY","onondaga",30545,304,283.717332447352,0
"NY","ontario",24904,278,288.212864104238,10.2128641042384
"NY","orange",18571,314,312.830500334066,0
"NY","orleans",6468,279,294.99502431898,15.99502431898
"NY","oswego",20589,339,296.750300183523,0
"NY","otsego",4925,227,267.906409912307,40.9064099123074
"NY","putnam",2833,229,305.862348858818,76.8623488588182
"NY","queens",28973,357,340.84039683898,0
"NY","rensselaer",11425,259,270.435094640123,11.4350946401227
"NY","richmond",46873,344,330.383549290193,0
"NY","rockland",8258,271,281.621873452887,10.6218734528872
"NY","st lawrence",11005,289,295.313973128977,6.31397312897684
"NY","saratoga",17280,286,275.265186381876,0
"NY","schenectady",4049,239,268.523359920964,29.5233599209637
"NY","schoharie",3272,240,253.119405161981,13.1194051619811
"NY","schuyler",4106,250,261.816355535649,11.8163555356489
"NY","seneca",26641,304,292.148697452268,0
"NY","steuben",8150,232,265.823086313393,33.8230863133928
"NY","suffolk",115601,407,361.168970877747,0
"NY","sullivan",11323,287,274.789884478966,0
"NY","tioga",9254,234,257.334885385343,23.3348853853429
"NY","tompkins",122986,330,262.517940595003,0
"NY","ulster",19148,292,280.258973759928,0
"NY","warren",3369,229,263.217030689625,34.2170306896251
"NY","washington",6242,249,277.285575872434,28.2855758724342
"NY","wayne",21640,309,296.315831316654,0
"NY","westchester",38433,331,338.656247326349,7.65624732634927
"NY","wyoming",2465,239,284.498854789776,45.4988547897759
"NY","yates",3171,240,270.269533551155,30.2695335511548
"NC","alamance",3021,203,270.626288256767,67.626288256767
"NC","alexander",617,208,249.176055297612,41.1760552976123
"NC","alleghany",606,193,245.677556480443,52.6775564804428
"NC","anson",691,219,269.886130462853,50.8861304628533
"NC","ashe",1468,181,244.979069653542,63.9790696535422
"NC","avery",2053,201,252.201230329501,51.2012303295014
"NC","beaufort",907,266,344.460487446356,78.4604874463564
"NC","bertie",172,160,324.530127874513,164.530127874513
"NC","bladen",673,207,297.977258704458,90.9772587044575
"NC","brunswick",5903,356,361.723897926928,5.72389792692815
"NC","buncombe",16236,271,257.057470219211,0
"NC","burke",1189,208,248.217237909574,40.2172379095743
"NC","cabarrus",3641,237,271.075879779835,34.0758797798346
"NC","caldwell",934,225,248.357296496862,23.3572964968622
"NC","camden",903,206,346.528358054012,140.528358054012
"NC","carteret",6562,377,370.5388267513,0
"NC","caswell",325,165,266.923010915321,101.923010915321
"NC","catawba",2282,251,254.370840703046,3.37084070304576
"NC","chatham",6454,307,276.436062492539,0
"NC","cherokee",415,165,262.772607354938,97.7726073549383
"NC","chowan",184,142,337.854339761831,195.854339761831
"NC","clay",328,164,260.643352651146,96.6433526511459
"NC","cleveland",1032,211,250.910838270212,39.9108382702116
"NC","columbus",262,188,318.45221793409,130.45221793409
"NC","craven",2437,287,338.222118178591,51.222118178591
"NC","cumberland",3053,233,276.437876270163,43.4378762701628
"NC","currituck",2577,309,354.813417316585,45.8134173165849
"NC","currituck",2577,309,352.970724941561,43.9707249415608
"NC","currituck",2577,309,346.85099001402,37.8509900140203
"NC","dare",28373,418,381.957250609647,0
"NC","davidson",923,182,270.545746880283,88.5457468802832
"NC","davie",879,172,268.279975335352,96.2799753353517
"NC","duplin",181,138,295.602860769856,157.602860769856
"NC","durham",25114,289,274.406705244105,0
"NC","edgecombe",707,207,286.726023629432,79.726023629432
"NC","forsyth",20243,279,267.238150709855,0
"NC","franklin",545,175,272.208208622234,97.2082086222338
"NC","gaston",2729,226,265.452586554154,39.4525865541538
"NC","gates",346,175,288.087393956041,113.087393956041
"NC","graham",819,173,264.079679037627,91.0796790376268
"NC","granville",626,223,273.236489560447,50.236489560447
"NC","greene",113,116,286.386937335588,170.386937335588
"NC","guilford",10395,276,268.323114931356,0
"NC","halifax",547,220,281.972068676035,61.9720686760347
"NC","harnett",940,195,279.34615456989,84.34615456989
"NC","haywood",4234,242,262.614325590705,20.6143255907049
"NC","henderson",5539,288,254.515972166421,0
"NC","hertford",69,119,290.38630056097,171.38630056097
"NC","hoke",296,154,269.892296862253,115.892296862253
"NC","hyde",3302,345,358.905897585758,13.9058975857583
"NC","iredell",1826,216,266.294381379375,50.2943813793749
"NC","jackson",2573,207,262.402190883455,55.4021908834555
"NC","johnston",1694,201,279.532602340467,78.5326023404671
"NC","jones",171,163,308.657951586392,145.657951586392
"NC","lee",702,153,275.745599326504,122.745599326504
"NC","lenoir",190,138,292.508274135187,154.508274135187
"NC","lincoln",357,177,259.264274516507,82.264274516507
"NC","mcdowell",1054,193,252.450092476309,59.4500924763092
"NC","macon",2312,200,263.435225555595,63.435225555595
"NC","madison",1929,183,257.062148197262,74.0621481972622
"NC","martin",254,165,301.294848147196,136.294848147196
"NC","mecklenburg",19646,304,274.053336071202,0
"NC","mitchell",830,167,251.458887936077,84.4588879360775
"NC","montgomery",580,171,275.00755570549,104.00755570549
"NC","moore",2577,250,275.914581772849,25.9145817728491
"NC","nash",709,189,276.89307055859,87.8930705585903
"NC","new hanover",11944,363,370.614425223459,7.61442522345891
"NC","northampton",236,201,294.654743994534,93.6547439945339
"NC","onslow",1979,301,348.892333165499,47.8923331654986
"NC","orange",13081,262,274.99103815485,12.9910381548497
"NC","pamlico",3036,256,345.202811781196,89.2028117811957
"NC","pasquotank",300,165,340.779583943796,175.779583943796
"NC","pender",1982,280,341.007200315797,61.007200315797
"NC","perquimans",136,134,346.990729369427,212.990729369427
"NC","person",1760,207,272.657476724038,65.6574767240384
"NC","pitt",1445,251,289.926375886244,38.9263758862444
"NC","polk",925,205,247.397041816772,42.3970418167717
"NC","randolph",1297,213,273.376826207583,60.3768262075833
"NC","richmond",424,195,270.874030726461,75.8740307264605
"NC","robeson",479,149,290.360314869103,141.360314869103
"NC","rockingham",5559,232,265.044172952282,33.0441729522815
"NC","rowan",1618,195,271.921029647168,76.9210296471684
"NC","rutherford",627,185,248.372796972832,63.3727969728319
"NC","sampson",346,163,299.448987510483,136.448987510483
"NC","scotland",199,178,268.418023208493,90.4180232084934
"NC","stanly",931,189,270.067670893661,81.0676708936606
"NC","stokes",1207,194,257.394390896898,63.3943908968981
"NC","surry",1670,200,257.675051605019,57.6750516050193
"NC","swain",1474,206,264.927233676514,58.9272336765138
"NC","transylvania",3980,271,258.348743519339,0
"NC","tyrrell",901,237,344.589115195942,107.589115195942
"NC","union",4166,216,271.897437718197,55.8974377181967
"NC","vance",266,169,270.774916334208,101.774916334208
"NC","wake",30994,314,281.285516595954,0
"NC","warren",219,158,273.263250262248,115.263250262248
"NC","washington",3284,278,343.608821836034,65.6088218360335
"NC","watauga",5540,226,247.375901575511,21.3759015755107
"NC","wayne",301,246,287.4763639984,41.4763639983998
"NC","wilkes",2004,236,250.797720337806,14.7977203378056
"NC","wilson",1306,235,276.421482460104,41.4214824601037
"NC","yadkin",507,190,258.643952151239,68.6439521512388
"NC","yancey",3013,189,253.338500851809,64.3385008518089
"ND","adams",107,198,313.354072858842,115.354072858842
"ND","barnes",1568,269,311.999166691673,42.9991666916726
"ND","benson",377,258,310.507583368394,52.5075833683937
"ND","billings",1399,245,314.481166620623,69.4811666206234
"ND","bottineau",895,248,320.156277605155,72.1562776051545
"ND","bowman",598,245,315.022140144388,70.0221401443883
"ND","burke",666,253,312.636646575803,59.6366465758026
"ND","burleigh",2826,304,313.431440914665,9.43144091466525
"ND","cass",4432,309,296.88290056961,0
"ND","cavalier",57,142,306.475690128439,164.475690128439
"ND","dickey",275,212,303.297843243232,91.2978432432321
"ND","divide",327,228,315.028120225576,87.0281202255758
"ND","dunn",597,225,311.094793647257,86.0947936472567
"ND","eddy",251,195,302.941999420495,107.941999420495
"ND","emmons",178,202,313.861461509144,111.861461509144
"ND","foster",284,222,304.112254780987,82.1122547809869
"ND","golden valley",474,213,318.254977010209,105.254977010209
"ND","grand forks",6960,328,305.423424068639,0
"ND","grant",235,223,309.998340576811,86.9983405768113
"ND","griggs",71,167,304.145745012927,137.145745012927
"ND","hettinger",159,216,313.666826940971,97.6668269409705
"ND","kidder",1198,272,316.142384792287,44.1423847922873
"ND","la moure",164,214,305.382479117812,91.3824791178117
"ND","logan",50,182,311.11150220392,129.11150220392
"ND","mchenry",828,271,313.160898928985,42.1608989289849
"ND","mcintosh",150,186,310.735743139057,124.735743139057
"ND","mckenzie",1187,247,317.157134712613,70.1571347126126
"ND","mclean",823,263,314.956870312729,51.9568703127293
"ND","mercer",560,258,316.106600811494,58.1066008114944
"ND","morton",1015,264,312.786516716944,48.7865167169442
"ND","mountrail",1220,271,309.577080187999,38.5770801879987
"ND","nelson",392,234,309.770413373054,75.7704133730536
"ND","oliver",182,200,309.538347453625,109.538347453625
"ND","pembina",282,233,315.766564911889,82.7665649118894
"ND","pierce",103,190,315.200927644494,125.200927644494
"ND","ramsey",361,254,310.256515222814,56.2565152228135
"ND","ransom",661,257,309.402554259997,52.4025542599965
"ND","renville",211,238,313.498830355901,75.4988303559005
"ND","richland",320,226,298.234068833607,72.234068833607
"ND","rolette",152,210,316.205891497648,106.205891497648
"ND","sargent",109,224,304.567448934851,80.5674489348511
"ND","sheridan",171,216,314.65196500999,98.6519650099896
"ND","sioux",165,212,315.538069242834,103.538069242834
"ND","slope",376,207,315.939584893901,108.939584893901
"ND","stark",608,247,312.422707584799,65.4227075847991
"ND","steele",1816,234,291.505753190453,57.5057531904529
"ND","stutsman",1739,283,310.321358586063,27.3213585860626
"ND","towner",79,176,314.260886865413,138.260886865413
"ND","traill",656,214,296.508950070693,82.5089500706929
"ND","walsh",455,216,308.747025780738,92.7470257807377
"ND","ward",3233,288,309.160952653175,21.1609526531751
"ND","wells",156,236,311.625047288783,75.6250472887826
"ND","williams",1652,244,316.421113768022,72.4211137680224
"OH","adams",1032,212,280.704799860121,68.7047998601214
"OH","allen",1267,239,285.245782189699,46.2457821896992
"OH","ashland",3294,262,280.064369482757,18.0643694827572
"OH","ashtabula",5486,294,284.779946380815,0
"OH","athens",6019,231,273.593143073,42.5931430730001
"OH","auglaize",1858,267,281.279058566838,14.2790585668382
"OH","belmont",774,208,263.363391065342,55.3633910653423
"OH","brown",564,214,276.566287636454,62.5662876364541
"OH","butler",6097,281,282.971829913704,1.97182991370437
"OH","carroll",1551,232,271.52631016659,39.5263101665902
"OH","champaign",1059,239,276.365797658128,37.3657976581279
"OH","clark",7659,291,279.439452144616,0
"OH","clermont",11217,289,279.784827412278,0
"OH","clinton",1908,249,274.814458099988,25.8144580999881
"OH","columbiana",1474,258,272.040232301862,14.0402323018623
"OH","coshocton",705,236,277.834035353501,41.8340353535007
"OH","crawford",1146,226,282.771359409541,56.7713594095411
"OH","cuyahoga",55192,336,304.499088895598,0
"OH","darke",1950,245,278.066176168467,33.0661761684666
"OH","defiance",444,229,287.24234040865,58.24234040865
"OH","delaware",15771,299,283.547566396391,0
"OH","erie",13898,324,304.652597193507,0
"OH","fairfield",3408,253,278.076844586496,25.0768445864958
"OH","fayette",689,195,276.196051847053,81.196051847053
"OH","franklin",52288,300,287.198157096841,0
"OH","fulton",1050,228,289.145413071761,61.1454130717609
"OH","gallia",406,230,275.317307779201,45.3173077792011
"OH","geauga",13505,276,275.544741405229,0
"OH","greene",8345,265,277.963404687346,12.9634046873457
"OH","guernsey",703,220,274.638215152176,54.6382151521762
"OH","hamilton",26085,305,283.706025467823,0
"OH","hancock",8563,310,289.520181157279,0
"OH","hardin",2048,257,278.645793927992,21.6457939279921
"OH","harrison",1438,244,272.215326257148,28.215326257148
"OH","henry",901,199,291.021425926428,92.0214259264283
"OH","highland",1658,246,277.176983548685,31.1769835486854
"OH","hocking",2414,227,273.636583016702,46.6365830167021
"OH","holmes",2520,283,273.537445887211,0
"OH","huron",2366,216,292.683853398975,76.6838533989751
"OH","jackson",314,163,279.76160596622,116.76160596622
"OH","jefferson",3291,214,267.494463812385,53.4944638123853
"OH","knox",3621,264,271.10136839106,7.10136839105957
"OH","lake",16269,327,308.891155713105,0
"OH","lawrence",869,210,276.526429950274,66.5264299502745
"OH","licking",6492,265,273.186218423281,8.1862184232811
"OH","logan",1394,268,275.249191004603,7.24919100460323
"OH","lorain",21040,320,307.646202817341,0
"OH","lucas",48617,339,303.61147671199,0
"OH","madison",2482,227,282.394298031011,55.3942980310107
"OH","mahoning",4622,290,272.197994670163,0
"OH","marion",4711,283,282.703183517048,0
"OH","medina",6882,254,279.095965135739,25.095965135739
"OH","meigs",449,172,275.680248817862,103.680248817862
"OH","mercer",792,250,283.754514923831,33.7545149238306
"OH","miami",3358,217,281.108191968163,64.1081919681628
"OH","monroe",891,177,256.445370967296,79.445370967296
"OH","montgomery",17658,295,287.251261530567,0
"OH","morgan",967,201,272.820334423061,71.820334423061
"OH","morrow",1723,226,278.055290344271,52.0552903442708
"OH","muskingum",2481,250,282.958764638724,32.9587646387241
"OH","noble",402,226,267.075519520087,41.0755195200866
"OH","ottawa",20934,325,308.206049269983,0
"OH","paulding",1037,260,294.751027633239,34.7510276332393
"OH","perry",1668,226,270.698095190107,44.6980951901075
"OH","pickaway",4231,269,288.273288349161,19.2732883491614
"OH","pike",399,216,282.223629732884,66.2236297328844
"OH","portage",10476,278,274.056953341471,0
"OH","preble",1147,254,273.763730627216,19.7637306272164
"OH","putnam",257,174,291.711447761715,117.711447761715
"OH","richland",9223,287,278.809895064548,0
"OH","ross",1698,243,280.84234058621,37.8423405862097
"OH","sandusky",3488,273,298.210441417901,25.2104414179011
"OH","scioto",1512,227,278.950642046082,51.9506420460822
"OH","seneca",3392,278,292.921462838057,14.9214628380565
"OH","shelby",1392,216,279.288061924076,63.2880619240763
"OH","stark",13753,281,274.448793416205,0
"OH","summit",20167,291,279.35633122348,0
"OH","trumbull",3992,269,278.398659534531,9.39865953453057
"OH","tuscarawas",2876,267,275.910784037073,8.9107840370732
"OH","union",3774,255,281.257026827998,26.2570268279979
"OH","van wert",193,147,286.069336537524,139.069336537524
"OH","vinton",1738,213,278.528270012623,65.528270012623
"OH","warren",7013,282,283.520298708298,1.5202987082983
"OH","washington",1220,220,269.148028378516,49.1480283785161
"OH","wayne",9305,301,278.720588085222,0
"OH","williams",755,233,285.465259962446,52.4652599624459
"OH","wood",3499,269,297.29090834689,28.2909083468903
"OH","wyandot",5499,287,287.566196303769,0.566196303769289
"OK","adair",358,193,306.698589307365,113.698589307365
"OK","alfalfa",1321,272,298.768648708207,26.7686487082068
"OK","atoka",147,191,310.279130734741,119.279130734741
"OK","beaver",470,216,302.944743322791,86.9447433227907
"OK","beckham",377,182,306.363180229748,124.363180229748
"OK","blaine",310,231,311.323143981806,80.3231439818057
"OK","bryan",401,224,313.5099642732,89.5099642732002
"OK","caddo",671,211,313.75724162615,102.75724162615
"OK","canadian",3370,273,315.735552723995,42.7355527239953
"OK","carter",921,224,313.889172600093,89.8891726000934
